promo_id,viewer_id,promo_type,promo_date,discount_code_used,promo_impact_factor
615,8456,Bundle,2023-06-21,True,1.0
616,6307,Free Trial,2023-10-09,False,0.5
617,5719,Discount,2023-05-09,True,1.0
618,8934,Discount,2023-07-30,True,1.0
619,3781,Free Trial,2023-07-22,False,0.5
620,1647,Cashback,2024-01-11,True,1.1
621,6985,Cashback,2023-09-15,True,1.1
622,3210,Referral,2023-01-05,False,1.2
623,6306,Referral,2023-06-25,True,1.2
624,8933,Bundle,2023-09-05,True,1.0
625,2539,Free Trial,2023-06-09,True,0.5
626,1495,Free Trial,2024-02-10,False,0.5
627,8198,Bundle,2023-08-02,True,1.0
628,6963,Discount,2023-07-10,False,1.0
629,8542,Bundle,2023-10-13,True,1.0
630,2225,Cashback,2023-11-30,True,1.1
631,6048,Referral,2023-08-20,True,1.2
632,6305,Referral,2023-07-26,True,1.2
633,7595,Free Trial,2023-02-20,True,0.5
634,3749,Referral,2024-01-22,True,1.2
635,9503,Free Trial,2023-02-03,False,0.5
636,5097,Free Trial,2023-03-29,True,0.5
637,2755,Cashback,2023-10-05,True,1.1
638,5858,Referral,2023-06-13,True,1.2
639,3617,Referral,2023-01-24,True,1.2
640,4449,Referral,2024-02-07,False,1.2
641,7244,Referral,2023-06-29,True,1.2
642,8252,Discount,2023-05-08,False,1.0
643,5185,Bundle,2023-09-30,True,1.0
644,5245,Referral,2024-02-15,False,1.2
645,3365,Referral,2024-01-16,True,1.2
646,145,Discount,2023-08-04,True,1.0
647,9275,Referral,2023-01-30,True,1.2
648,6209,Cashback,2023-01-06,False,1.1
649,2620,Discount,2023-12-07,False,1.0
650,1349,Cashback,2024-02-13,False,1.1
651,1647,Free Trial,2023-02-15,True,0.5
652,2304,Cashback,2023-11-19,False,1.1
653,4171,Cashback,2023-01-19,True,1.1
654,9338,Bundle,2023-11-24,False,1.0
655,7066,Free Trial,2023-05-27,True,0.5
656,1482,Free Trial,2023-06-21,True,0.5
657,4155,Bundle,2023-01-10,True,1.0
658,3233,Discount,2023-04-22,True,1.0
659,5180,Discount,2023-05-12,False,1.0
660,5285,Bundle,2023-07-16,False,1.0
661,8093,Discount,2023-05-26,False,1.0
662,5171,Referral,2023-11-28,False,1.2
663,7992,Free Trial,2023-03-19,True,0.5
664,1466,Free Trial,2023-01-22,False,0.5
665,6092,Free Trial,2023-06-19,True,0.5
666,6583,Free Trial,2024-02-25,True,0.5
667,1219,Discount,2023-02-05,False,1.0
668,1291,Bundle,2023-06-18,True,1.0
669,9520,Discount,2023-11-09,False,1.0
670,676,Free Trial,2024-01-27,False,0.5
671,2545,Bundle,2023-02-27,False,1.0
672,6391,Cashback,2023-04-08,True,1.1
673,6216,Free Trial,2024-02-06,True,0.5
674,4652,Cashback,2024-02-19,False,1.1
675,2506,Free Trial,2023-04-01,False,0.5
676,1207,Referral,2023-05-27,True,1.2
677,9096,Cashback,2023-06-21,True,1.1
678,8913,Free Trial,2023-02-01,True,0.5
679,6649,Free Trial,2023-05-17,True,0.5
680,5221,Discount,2023-02-01,True,1.0
681,7319,Cashback,2023-10-03,True,1.1
682,7293,Referral,2024-02-12,True,1.2
683,1582,Discount,2024-01-10,True,1.0
684,2820,Bundle,2023-03-23,False,1.0
685,501,Discount,2023-09-22,False,1.0
686,9804,Cashback,2024-03-03,True,1.1
687,6412,Discount,2023-06-16,False,1.0
688,4914,Referral,2023-04-20,True,1.2
689,2762,Bundle,2023-05-28,False,1.0
690,8634,Bundle,2023-01-18,True,1.0
691,620,Discount,2023-09-21,True,1.0
692,7599,Free Trial,2023-09-23,True,0.5
693,4961,Cashback,2023-11-24,True,1.1
694,1314,Referral,2023-05-26,True,1.2
695,9141,Cashback,2023-02-28,True,1.1
696,1003,Bundle,2023-05-04,True,1.0
697,9254,Referral,2023-11-12,True,1.2
698,9105,Discount,2023-05-18,True,1.0
699,1640,Bundle,2023-06-12,False,1.0
700,256,Referral,2023-03-22,True,1.2
701,3737,Free Trial,2023-04-26,True,0.5
702,7971,Cashback,2023-04-03,True,1.1
703,3484,Cashback,2023-06-27,True,1.1
704,2500,Cashback,2023-06-22,True,1.1
705,653,Cashback,2023-01-20,True,1.1
706,7432,Cashback,2024-01-26,True,1.1
707,447,Discount,2024-03-17,True,1.0
708,3598,Referral,2023-07-12,False,1.2
709,4284,Free Trial,2023-06-17,False,0.5
710,3234,Free Trial,2024-02-11,True,0.5
711,3128,Cashback,2024-01-14,True,1.1
712,3876,Bundle,2024-01-29,True,1.0
713,9182,Discount,2023-05-27,True,1.0
714,572,Free Trial,2023-11-06,True,0.5
715,8352,Bundle,2023-09-16,True,1.0
716,5791,Cashback,2023-08-12,True,1.1
717,6694,Free Trial,2023-10-22,True,0.5
718,9183,Cashback,2023-07-30,True,1.1
719,3585,Referral,2024-03-21,True,1.2
720,4617,Bundle,2023-03-04,False,1.0
721,3667,Discount,2023-10-15,True,1.0
722,8923,Discount,2024-03-09,False,1.0
723,1431,Bundle,2023-12-05,False,1.0
724,9946,Discount,2023-07-21,True,1.0
725,1862,Referral,2023-07-07,True,1.2
726,5179,Cashback,2023-09-27,True,1.1
727,89,Discount,2023-03-22,False,1.0
728,5547,Discount,2023-07-03,False,1.0
729,6673,Referral,2023-10-20,False,1.2
730,6889,Discount,2023-08-02,True,1.0
731,6409,Bundle,2023-07-14,True,1.0
732,5398,Cashback,2024-03-02,True,1.1
733,4923,Discount,2024-02-17,True,1.0
734,7685,Referral,2023-07-27,False,1.2
735,9077,Free Trial,2023-12-22,True,0.5
736,742,Cashback,2023-01-10,True,1.1
737,9549,Referral,2024-02-22,False,1.2
738,8048,Discount,2023-03-11,False,1.0
739,3181,Referral,2023-12-21,True,1.2
740,537,Bundle,2024-01-26,True,1.0
741,7211,Free Trial,2024-03-20,True,0.5
742,961,Discount,2023-02-10,False,1.0
743,2404,Discount,2023-09-28,True,1.0
744,6966,Discount,2023-05-31,False,1.0
745,6564,Bundle,2024-02-09,False,1.0
746,8845,Discount,2023-10-17,True,1.0
747,9649,Cashback,2023-03-26,True,1.1
748,3491,Bundle,2023-01-03,False,1.0
749,4443,Cashback,2024-03-14,True,1.1
750,8235,Cashback,2024-01-04,True,1.1
751,2366,Discount,2024-01-19,True,1.0
752,6527,Bundle,2023-09-23,True,1.0
753,1734,Free Trial,2024-03-10,True,0.5
754,6848,Bundle,2023-02-22,False,1.0
755,5181,Free Trial,2023-10-20,True,0.5
756,1229,Cashback,2024-01-19,True,1.1
757,4308,Referral,2024-03-19,True,1.2
758,207,Free Trial,2024-03-23,False,0.5
759,8422,Discount,2023-11-08,True,1.0
760,7624,Free Trial,2023-01-06,False,0.5
761,3187,Discount,2023-09-24,True,1.0
762,5735,Bundle,2023-04-17,True,1.0
763,2525,Cashback,2024-03-06,True,1.1
764,6720,Free Trial,2023-04-28,False,0.5
765,2694,Free Trial,2023-12-21,True,0.5
766,3002,Cashback,2024-01-08,False,1.1
767,2042,Discount,2024-02-20,True,1.0
768,7188,Referral,2023-10-20,True,1.2
769,4180,Cashback,2023-04-02,True,1.1
770,9885,Bundle,2023-08-08,True,1.0
771,2560,Cashback,2023-05-13,False,1.1
772,9765,Discount,2023-12-31,True,1.0
773,846,Referral,2023-09-10,True,1.2
774,2866,Cashback,2023-01-08,True,1.1
775,2832,Discount,2023-11-27,True,1.0
776,2407,Free Trial,2023-06-20,False,0.5
777,3126,Free Trial,2023-03-25,True,0.5
778,6724,Referral,2023-01-06,True,1.2
779,3690,Discount,2023-01-06,True,1.0
780,2193,Cashback,2023-12-21,False,1.1
781,4696,Discount,2023-08-21,True,1.0
782,8997,Cashback,2024-02-26,True,1.1
783,3538,Referral,2023-12-16,True,1.2
784,5638,Referral,2024-02-23,True,1.2
785,5096,Bundle,2023-04-01,True,1.0
786,9120,Referral,2023-11-18,True,1.2
787,3921,Bundle,2023-12-28,True,1.0
788,255,Bundle,2023-06-05,True,1.0
789,8245,Referral,2023-12-21,True,1.2
790,6845,Referral,2023-11-15,True,1.2
791,3963,Referral,2023-10-30,True,1.2
792,2485,Discount,2023-08-19,True,1.0
793,6714,Referral,2023-06-22,True,1.2
794,48,Bundle,2023-04-09,True,1.0
795,6145,Bundle,2024-02-20,True,1.0
796,6403,Referral,2024-01-09,True,1.2
797,4123,Discount,2023-08-30,False,1.0
798,871,Free Trial,2023-02-01,True,0.5
799,1896,Bundle,2023-08-10,False,1.0
800,6058,Cashback,2023-08-06,False,1.1
801,7174,Discount,2023-02-09,False,1.0
802,3356,Free Trial,2023-01-21,False,0.5
803,5841,Referral,2024-03-25,True,1.2
804,7351,Free Trial,2023-03-05,True,0.5
805,5638,Discount,2023-03-19,False,1.0
806,6732,Bundle,2023-09-01,True,1.0
807,8236,Cashback,2023-01-14,True,1.1
808,3399,Discount,2023-12-17,True,1.0
809,7646,Discount,2023-08-23,True,1.0
810,7390,Free Trial,2024-02-21,True,0.5
811,6031,Referral,2023-10-01,True,1.2
812,5375,Cashback,2023-09-16,False,1.1
813,9086,Bundle,2023-01-19,False,1.0
814,2120,Free Trial,2023-09-27,True,0.5
815,9156,Cashback,2023-04-09,False,1.1
816,4251,Referral,2023-02-27,True,1.2
817,6066,Free Trial,2023-11-04,True,0.5
818,1878,Bundle,2023-09-10,False,1.0
819,9359,Bundle,2023-04-11,False,1.0
820,5028,Referral,2023-10-23,False,1.2
821,7748,Free Trial,2023-01-11,False,0.5
822,5445,Cashback,2024-02-01,True,1.1
823,9176,Discount,2023-05-06,True,1.0
824,1685,Discount,2023-08-25,False,1.0
825,7023,Bundle,2023-10-25,True,1.0
826,5581,Free Trial,2023-08-03,True,0.5
827,406,Free Trial,2023-11-14,False,0.5
828,2925,Cashback,2023-12-28,True,1.1
829,916,Discount,2023-10-17,False,1.0
830,7962,Bundle,2023-01-23,True,1.0
831,6891,Bundle,2023-04-18,False,1.0
832,7490,Cashback,2023-01-15,True,1.1
833,1132,Referral,2023-06-13,True,1.2
834,5291,Discount,2023-11-13,False,1.0
835,8513,Discount,2023-01-07,True,1.0
836,7584,Cashback,2023-04-07,True,1.1
837,3738,Referral,2023-11-21,True,1.2
838,9741,Cashback,2023-04-10,True,1.1
839,8896,Bundle,2023-07-13,True,1.0
840,2807,Bundle,2023-07-26,True,1.0
841,3642,Free Trial,2023-08-17,True,0.5
842,7246,Discount,2024-03-24,True,1.0
843,3106,Free Trial,2023-06-05,True,0.5
844,7375,Cashback,2023-10-10,True,1.1
845,6019,Free Trial,2023-10-23,True,0.5
846,4261,Cashback,2023-07-18,False,1.1
847,7073,Bundle,2024-02-09,True,1.0
848,222,Referral,2023-02-02,True,1.2
849,4823,Referral,2023-10-20,True,1.2
850,9212,Cashback,2024-03-08,True,1.1
851,7578,Free Trial,2023-09-30,False,0.5
852,3218,Free Trial,2023-05-20,True,0.5
853,2326,Referral,2023-04-20,False,1.2
854,1212,Discount,2023-07-06,True,1.0
855,5352,Bundle,2024-02-06,True,1.0
856,2735,Bundle,2023-11-05,True,1.0
857,5112,Free Trial,2023-07-02,True,0.5
858,5818,Cashback,2023-07-21,True,1.1
859,9244,Free Trial,2023-08-03,False,0.5
860,3795,Bundle,2023-10-05,True,1.0
861,7539,Bundle,2023-09-08,True,1.0
862,4877,Free Trial,2023-12-04,False,0.5
863,5611,Cashback,2023-05-27,True,1.1
864,4220,Free Trial,2023-10-05,True,0.5
865,3136,Free Trial,2023-11-06,False,0.5
866,188,Bundle,2023-09-07,True,1.0
867,2503,Discount,2023-05-10,True,1.0
868,9151,Referral,2023-04-01,False,1.2
869,5177,Free Trial,2023-10-09,True,0.5
870,3133,Discount,2023-05-06,True,1.0
871,9720,Bundle,2023-05-03,True,1.0
872,9218,Cashback,2023-08-06,False,1.1
873,2421,Cashback,2023-01-23,True,1.1
874,7391,Bundle,2023-01-07,True,1.0
875,1333,Referral,2024-01-28,True,1.2
876,4816,Cashback,2023-07-30,False,1.1
877,1131,Free Trial,2024-01-21,True,0.5
878,8063,Referral,2023-10-19,True,1.2
879,8298,Free Trial,2024-02-15,False,0.5
880,6999,Bundle,2023-05-20,True,1.0
881,2350,Bundle,2023-06-11,True,1.0
882,5420,Referral,2023-01-09,False,1.2
883,2480,Free Trial,2024-02-07,True,0.5
884,6234,Bundle,2023-12-28,True,1.0
885,438,Bundle,2023-02-03,True,1.0
886,2349,Referral,2023-07-08,True,1.2
887,8026,Cashback,2024-02-21,True,1.1
888,858,Discount,2024-03-17,False,1.0
889,1977,Bundle,2023-01-26,True,1.0
890,4011,Cashback,2023-02-13,False,1.1
891,7712,Discount,2023-12-29,True,1.0
892,9988,Bundle,2023-02-07,True,1.0
893,5381,Bundle,2023-08-02,True,1.0
894,7824,Referral,2023-04-10,True,1.2
895,8239,Bundle,2023-03-27,True,1.0
896,3827,Cashback,2023-01-16,False,1.1
897,8591,Discount,2023-07-31,True,1.0
898,5957,Free Trial,2023-07-29,False,0.5
899,1668,Bundle,2023-04-02,True,1.0
900,1254,Free Trial,2023-03-09,False,0.5
901,2579,Referral,2023-07-18,True,1.2
902,555,Cashback,2024-02-09,True,1.1
903,3274,Bundle,2023-06-10,False,1.0
904,8315,Cashback,2023-06-17,True,1.1
905,6614,Bundle,2023-12-25,True,1.0
906,8651,Cashback,2023-10-21,True,1.1
907,8494,Bundle,2023-05-20,True,1.0
908,5255,Bundle,2023-07-24,True,1.0
909,148,Discount,2023-05-17,True,1.0
910,4317,Free Trial,2024-02-25,True,0.5
911,2878,Referral,2023-10-30,True,1.2
912,14,Bundle,2023-10-18,False,1.0
913,8515,Free Trial,2024-02-27,True,0.5
914,4013,Bundle,2023-10-24,False,1.0
915,1527,Bundle,2023-08-21,False,1.0
916,4827,Discount,2023-11-12,True,1.0
917,8291,Cashback,2023-06-13,False,1.1
918,3087,Bundle,2023-07-26,True,1.0
919,9627,Free Trial,2023-12-12,True,0.5
920,2290,Free Trial,2023-08-29,False,0.5
921,3450,Cashback,2023-04-19,True,1.1
922,1325,Discount,2023-12-23,True,1.0
923,8017,Bundle,2024-01-12,True,1.0
924,1115,Referral,2023-07-13,True,1.2
925,9329,Bundle,2023-01-10,False,1.0
926,5902,Bundle,2023-04-04,True,1.0
927,5750,Bundle,2023-02-22,True,1.0
928,277,Discount,2023-02-04,True,1.0
929,5349,Bundle,2023-06-22,True,1.0
930,3119,Referral,2023-01-29,True,1.2
931,1721,Free Trial,2023-06-26,True,0.5
932,5551,Discount,2023-03-24,True,1.0
933,6958,Free Trial,2023-08-12,True,0.5
934,8607,Discount,2023-10-06,False,1.0
935,4231,Referral,2023-07-11,True,1.2
936,7599,Free Trial,2023-11-27,True,0.5
937,944,Bundle,2023-02-04,True,1.0
938,3527,Bundle,2024-03-26,True,1.0
939,5660,Bundle,2024-03-19,False,1.0
940,3097,Bundle,2023-08-07,True,1.0
941,3868,Free Trial,2024-03-14,True,0.5
942,7757,Cashback,2023-08-01,True,1.1
943,783,Free Trial,2024-01-17,True,0.5
944,6766,Free Trial,2023-07-07,False,0.5
945,8824,Referral,2023-05-07,True,1.2
946,6026,Discount,2024-01-16,False,1.0
947,6620,Referral,2023-11-13,True,1.2
948,6142,Free Trial,2024-03-19,False,0.5
949,5648,Cashback,2023-02-16,False,1.1
950,6291,Referral,2023-03-21,True,1.2
951,3657,Cashback,2023-04-18,True,1.1
952,8658,Discount,2024-02-17,True,1.0
953,354,Cashback,2023-03-29,False,1.1
954,9023,Discount,2023-04-12,True,1.0
955,6532,Referral,2024-01-25,True,1.2
956,5077,Cashback,2023-09-29,True,1.1
957,5054,Free Trial,2023-05-07,True,0.5
958,4506,Referral,2024-02-21,True,1.2
959,7205,Referral,2023-07-22,False,1.2
960,514,Bundle,2023-11-22,False,1.0
961,4134,Bundle,2024-01-27,True,1.0
962,5582,Cashback,2023-07-21,False,1.1
963,5737,Cashback,2024-02-28,True,1.1
964,3461,Cashback,2023-10-17,True,1.1
965,6226,Discount,2023-08-17,True,1.0
966,5140,Cashback,2023-02-02,True,1.1
967,8968,Cashback,2023-07-11,True,1.1
968,8541,Cashback,2023-09-10,True,1.1
969,3115,Free Trial,2023-01-31,True,0.5
970,3561,Bundle,2023-03-31,True,1.0
971,2472,Discount,2023-01-02,True,1.0
972,8966,Referral,2024-01-01,True,1.2
973,1256,Cashback,2023-07-27,True,1.1
974,2431,Free Trial,2023-08-30,True,0.5
975,3144,Bundle,2023-12-18,True,1.0
976,2365,Free Trial,2024-01-26,False,0.5
977,4392,Referral,2023-11-04,False,1.2
978,2730,Bundle,2024-02-11,False,1.0
979,8599,Free Trial,2023-08-11,True,0.5
980,5805,Cashback,2024-03-29,True,1.1
981,1933,Bundle,2023-02-08,True,1.0
982,7132,Referral,2023-12-12,True,1.2
983,8985,Free Trial,2023-11-19,True,0.5
984,6331,Free Trial,2023-07-05,True,0.5
985,2764,Cashback,2024-01-31,True,1.1
986,7505,Referral,2024-03-21,True,1.2
987,9175,Referral,2023-12-19,True,1.2
988,6358,Free Trial,2024-03-03,True,0.5
989,2350,Free Trial,2023-11-09,True,0.5
990,3202,Cashback,2023-01-05,True,1.1
991,9072,Discount,2024-03-16,True,1.0
992,2294,Cashback,2023-11-11,False,1.1
993,5320,Bundle,2023-06-03,True,1.0
994,7201,Referral,2023-08-16,True,1.2
995,5693,Referral,2023-11-30,True,1.2
996,9708,Free Trial,2024-02-15,False,0.5
997,1380,Referral,2023-11-02,False,1.2
998,8737,Referral,2023-11-22,False,1.2
999,946,Cashback,2023-12-08,True,1.1
1000,1208,Bundle,2023-12-09,True,1.0
1001,7077,Discount,2023-04-11,True,1.0
1002,999,Cashback,2024-03-21,True,1.1
1003,8342,Discount,2023-03-09,True,1.0
1004,1381,Referral,2023-01-03,False,1.2
1005,1163,Bundle,2023-05-17,True,1.0
1006,9844,Cashback,2024-01-12,True,1.1
1007,1031,Bundle,2023-09-27,True,1.0
1008,1874,Referral,2024-03-13,True,1.2
1009,9043,Discount,2023-09-30,True,1.0
1010,6360,Referral,2023-01-02,True,1.2
1011,6737,Referral,2024-01-19,True,1.2
1012,8304,Discount,2024-01-10,True,1.0
1013,5834,Referral,2023-07-09,False,1.2
1014,9295,Cashback,2024-02-06,True,1.1
1015,682,Bundle,2023-06-19,True,1.0
1016,8721,Free Trial,2023-07-15,True,0.5
1017,1730,Free Trial,2024-03-25,False,0.5
1018,3349,Bundle,2024-02-09,False,1.0
1019,8606,Referral,2023-12-14,False,1.2
1020,1844,Cashback,2023-01-22,True,1.1
1021,4506,Cashback,2023-07-18,False,1.1
1022,9200,Free Trial,2023-10-06,False,0.5
1023,3872,Bundle,2024-01-21,True,1.0
1024,6327,Cashback,2023-04-10,True,1.1
1025,8435,Cashback,2024-02-18,False,1.1
1026,2388,Free Trial,2024-03-08,True,0.5
1027,6916,Referral,2024-01-10,True,1.2
1028,8935,Discount,2024-01-15,True,1.0
1029,8628,Free Trial,2024-03-03,True,0.5
1030,7676,Free Trial,2023-06-17,True,0.5
1031,9439,Free Trial,2023-02-14,True,0.5
1032,6741,Discount,2023-12-25,False,1.0
1033,2092,Discount,2023-08-03,True,1.0
1034,5074,Free Trial,2023-03-23,True,0.5
1035,4603,Cashback,2023-06-12,True,1.1
1036,5277,Cashback,2024-03-29,True,1.1
1037,4635,Discount,2023-10-29,True,1.0
1038,9105,Discount,2024-01-26,True,1.0
1039,700,Free Trial,2023-12-30,True,0.5
1040,4298,Discount,2023-08-06,False,1.0
1041,2411,Referral,2023-01-07,True,1.2
1042,8323,Discount,2023-09-01,False,1.0
1043,7863,Cashback,2024-01-02,False,1.1
1044,6616,Cashback,2023-03-19,True,1.1
1045,8548,Bundle,2023-10-02,False,1.0
1046,6787,Discount,2023-08-03,False,1.0
1047,1308,Referral,2023-01-16,False,1.2
1048,3970,Free Trial,2023-06-23,False,0.5
1049,5312,Referral,2024-01-20,True,1.2
1050,4473,Referral,2023-08-07,True,1.2
1051,9379,Bundle,2023-11-28,True,1.0
1052,501,Discount,2023-05-30,True,1.0
1053,4072,Referral,2023-03-18,True,1.2
1054,2924,Cashback,2023-09-05,True,1.1
1055,3784,Bundle,2024-01-22,True,1.0
1056,2419,Referral,2024-03-26,False,1.2
1057,232,Discount,2023-05-14,False,1.0
1058,9129,Discount,2023-11-25,True,1.0
1059,921,Referral,2023-07-24,True,1.2
1060,2008,Cashback,2023-09-06,True,1.1
1061,3810,Cashback,2023-05-25,True,1.1
1062,2511,Referral,2024-03-12,True,1.2
1063,6148,Cashback,2023-11-28,False,1.1
1064,5898,Bundle,2023-10-05,True,1.0
1065,9474,Bundle,2023-08-23,True,1.0
1066,8240,Referral,2023-09-04,True,1.2
1067,8589,Referral,2023-12-11,True,1.2
1068,9997,Free Trial,2024-03-17,True,0.5
1069,7741,Free Trial,2024-02-07,False,0.5
1070,7329,Bundle,2023-06-23,True,1.0
1071,152,Referral,2023-09-12,True,1.2
1072,7635,Bundle,2024-03-19,False,1.0
1073,6402,Discount,2023-10-23,True,1.0
1074,19,Discount,2023-03-17,False,1.0
1075,1821,Referral,2023-03-06,False,1.2
1076,48,Free Trial,2024-01-05,True,0.5
1077,171,Free Trial,2023-08-16,False,0.5
1078,7526,Referral,2023-10-18,True,1.2
1079,8374,Cashback,2024-03-23,True,1.1
1080,5572,Bundle,2024-02-07,True,1.0
1081,5843,Free Trial,2023-06-30,True,0.5
1082,7304,Bundle,2023-09-21,True,1.0
1083,6576,Free Trial,2023-02-11,True,0.5
1084,2622,Referral,2023-07-01,True,1.2
1085,7581,Bundle,2023-04-19,False,1.0
1086,9752,Cashback,2023-04-13,True,1.1
1087,9064,Free Trial,2023-08-04,True,0.5
1088,8695,Cashback,2023-07-06,False,1.1
1089,5862,Free Trial,2023-02-02,True,0.5
1090,4367,Discount,2023-11-07,True,1.0
1091,2540,Cashback,2023-07-30,True,1.1
1092,4941,Bundle,2023-09-14,True,1.0
1093,655,Bundle,2023-08-17,True,1.0
1094,7595,Discount,2023-11-03,False,1.0
1095,1922,Bundle,2024-02-29,True,1.0
1096,3553,Discount,2023-02-18,False,1.0
1097,8270,Bundle,2023-11-18,False,1.0
1098,3491,Free Trial,2023-04-16,False,0.5
1099,2833,Referral,2023-04-14,True,1.2
1100,7424,Discount,2023-06-27,True,1.0
1101,5508,Referral,2023-05-04,False,1.2
1102,3699,Bundle,2023-08-18,True,1.0
1103,5517,Cashback,2023-03-31,True,1.1
1104,4707,Discount,2023-02-06,False,1.0
1105,8920,Bundle,2023-07-23,True,1.0
1106,6884,Referral,2023-04-15,True,1.2
1107,2276,Referral,2023-06-20,False,1.2
1108,9169,Free Trial,2023-04-23,True,0.5
1109,6266,Cashback,2023-12-12,True,1.1
1110,5004,Discount,2023-03-01,True,1.0
1111,9212,Bundle,2023-04-24,True,1.0
1112,3397,Referral,2023-10-31,True,1.2
1113,5862,Free Trial,2023-08-30,True,0.5
1114,2628,Referral,2024-03-29,True,1.2
1115,8017,Discount,2023-12-24,True,1.0
1116,8860,Bundle,2023-11-06,True,1.0
1117,2886,Bundle,2023-09-19,True,1.0
1118,192,Free Trial,2024-03-01,True,0.5
1119,9148,Cashback,2023-05-16,True,1.1
1120,9219,Cashback,2024-03-05,True,1.1
1121,577,Bundle,2023-02-15,True,1.0
1122,6381,Discount,2023-03-22,False,1.0
1123,891,Discount,2024-02-08,True,1.0
1124,3663,Cashback,2023-02-23,True,1.1
1125,331,Bundle,2023-11-29,True,1.0
1126,9247,Discount,2023-03-04,True,1.0
1127,7774,Referral,2023-04-24,True,1.2
1128,5396,Free Trial,2023-02-22,True,0.5
1129,9100,Discount,2024-01-30,True,1.0
1130,6619,Bundle,2023-06-09,True,1.0
1131,4876,Discount,2023-05-05,False,1.0
1132,5346,Bundle,2023-12-08,True,1.0
1133,7962,Bundle,2023-12-03,False,1.0
1134,7301,Free Trial,2023-11-12,True,0.5
1135,414,Free Trial,2023-03-15,True,0.5
1136,1861,Discount,2023-04-07,True,1.0
1137,3806,Bundle,2023-05-19,False,1.0
1138,2623,Discount,2024-01-28,True,1.0
1139,7920,Free Trial,2024-01-28,True,0.5
1140,1196,Discount,2023-07-28,False,1.0
1141,6343,Bundle,2023-02-08,True,1.0
1142,1580,Cashback,2024-01-02,True,1.1
1143,5948,Referral,2023-07-10,True,1.2
1144,6047,Referral,2023-07-30,False,1.2
1145,696,Cashback,2023-06-10,True,1.1
1146,223,Referral,2023-07-27,False,1.2
1147,2341,Referral,2023-07-24,True,1.2
1148,1944,Cashback,2024-03-04,False,1.1
1149,6099,Free Trial,2023-08-10,False,0.5
1150,1968,Discount,2023-06-27,True,1.0
1151,8851,Free Trial,2023-01-09,True,0.5
1152,2175,Discount,2023-04-04,True,1.0
1153,9266,Free Trial,2024-02-06,False,0.5
1154,2034,Free Trial,2023-04-09,False,0.5
1155,6888,Bundle,2023-05-22,True,1.0
1156,451,Referral,2023-04-28,True,1.2
1157,135,Cashback,2023-04-28,True,1.1
1158,6506,Bundle,2024-01-27,False,1.0
1159,6737,Discount,2023-03-04,True,1.0
1160,1940,Free Trial,2023-07-08,True,0.5
1161,4174,Free Trial,2023-02-02,True,0.5
1162,5670,Cashback,2023-01-30,False,1.1
1163,9397,Discount,2023-04-07,True,1.0
1164,5965,Referral,2024-01-03,True,1.2
1165,708,Discount,2023-02-21,True,1.0
1166,1870,Bundle,2023-01-19,True,1.0
1167,7818,Referral,2023-05-23,True,1.2
1168,873,Bundle,2023-07-25,True,1.0
1169,4622,Discount,2024-02-01,True,1.0
1170,7547,Bundle,2023-10-09,False,1.0
1171,9006,Cashback,2023-04-25,False,1.1
1172,9501,Cashback,2023-07-29,True,1.1
1173,4182,Referral,2023-12-18,False,1.2
1174,7306,Cashback,2023-02-09,False,1.1
1175,1872,Discount,2023-09-21,True,1.0
1176,7445,Cashback,2023-07-26,True,1.1
